room_id,room_name,capacity,has_ac,has_private_bath,has_balcony,has_kitchen,has_laundry,has_wifi,has_parking
1751,Room_1751,3,0,1,0,1,1,1,0
1752,Room_1752,3,1,0,1,1,1,0,0
1753,Room_1753,2,0,1,1,0,1,1,0
1754,Room_1754,2,0,1,0,1,0,0,0
1755,Room_1755,2,1,0,1,0,1,1,0
1756,Room_1756,2,0,1,0,1,1,0,1
1757,Room_1757,3,1,0,1,0,0,1,1
1758,Room_1758,2,0,1,1,1,1,0,0
1759,Room_1759,2,0,1,0,1,0,1,1
1760,Room_1760,3,0,0,0,0,0,1,0
1761,Room_1761,2,1,1,0,1,0,0,1
1762,Room_1762,2,0,0,1,1,1,1,1
1763,Room_1763,3,0,0,0,1,1,0,0
1764,Room_1764,2,0,0,1,0,0,0,1
1765,Room_1765,2,1,0,1,0,0,0,1
1766,Room_1766,3,1,0,1,0,1,1,1
1767,Room_1767,2,0,1,0,1,0,0,0
1768,Room_1768,3,0,0,0,1,0,0,1
1769,Room_1769,4,0,0,0,0,1,1,1
1770,Room_1770,3,1,0,1,0,0,0,1
1771,Room_1771,3,1,0,1,1,0,1,1
1772,Room_1772,3,1,0,0,0,1,1,0
1773,Room_1773,4,1,1,0,0,1,1,1
1774,Room_1774,2,1,1,0,1,0,1,0
1775,Room_1775,2,1,0,1,1,0,1,1
1776,Room_1776,2,0,1,0,1,0,0,0
1777,Room_1777,2,0,0,1,0,0,1,0
1778,Room_1778,2,0,0,0,0,1,1,1
1779,Room_1779,2,0,0,1,0,1,1,1
1780,Room_1780,2,0,0,0,0,1,1,0
1781,Room_1781,2,1,0,1,0,1,1,0
1782,Room_1782,2,0,1,1,1,0,1,1
1783,Room_1783,1,0,0,0,1,0,1,0
1784,Room_1784,3,0,1,1,1,0,0,0
1785,Room_1785,2,1,1,0,1,1,0,1
1786,Room_1786,3,0,0,1,1,1,1,0
1787,Room_1787,2,0,0,1,0,0,1,0
1788,Room_1788,2,0,0,1,1,0,0,1
1789,Room_1789,2,0,1,0,1,1,0,0
1790,Room_1790,2,0,1,1,1,1,1,0
1791,Room_1791,2,0,0,0,0,1,0,1
1792,Room_1792,2,1,1,0,1,1,1,1
1793,Room_1793,2,0,1,0,0,1,0,1
1794,Room_1794,4,0,1,0,1,0,0,1
1795,Room_1795,2,0,1,0,0,0,1,0
1796,Room_1796,3,0,0,1,1,0,1,0
1797,Room_1797,2,1,0,1,1,0,0,1
1798,Room_1798,2,1,1,0,0,1,0,1
1799,Room_1799,4,0,0,1,0,0,1,0
1800,Room_1800,2,1,0,1,0,1,1,0
1801,Room_1801,4,0,1,0,1,0,1,0
1802,Room_1802,2,1,1,0,0,0,1,1
1803,Room_1803,3,0,1,0,0,0,0,0
1804,Room_1804,2,0,0,1,0,1,1,0
1805,Room_1805,2,1,1,0,1,0,0,0
1806,Room_1806,2,1,1,1,1,0,1,1
1807,Room_1807,3,1,1,0,1,1,0,0
1808,Room_1808,2,0,1,0,0,0,1,0
1809,Room_1809,2,1,0,1,1,0,0,1
1810,Room_1810,3,1,0,0,1,0,1,0
1811,Room_1811,4,1,1,0,0,1,0,1
1812,Room_1812,3,1,1,0,0,0,0,1
1813,Room_1813,3,0,0,1,1,0,0,1
1814,Room_1814,2,0,0,1,1,1,0,0
1815,Room_1815,3,0,1,0,1,0,1,0
1816,Room_1816,2,0,1,0,0,0,1,0
1817,Room_1817,2,0,0,0,1,1,0,1
1818,Room_1818,2,1,1,1,1,0,0,1
1819,Room_1819,2,0,0,0,0,1,1,1
1820,Room_1820,2,1,1,0,1,0,1,1
1821,Room_1821,4,1,1,0,0,1,0,1
1822,Room_1822,4,1,1,1,0,0,0,1
1823,Room_1823,3,0,0,0,1,1,1,1
1824,Room_1824,3,1,0,1,0,0,1,0
1825,Room_1825,3,1,1,0,0,1,0,1
1826,Room_1826,2,0,1,1,1,0,1,1
1827,Room_1827,3,1,0,1,1,1,1,1
1828,Room_1828,4,0,0,0,0,0,1,0
1829,Room_1829,2,0,1,0,0,0,0,1
1830,Room_1830,2,0,0,0,0,0,0,1
1831,Room_1831,2,0,0,0,0,1,0,0
1832,Room_1832,2,1,0,0,0,0,0,0
1833,Room_1833,2,0,1,1,0,1,1,1
1834,Room_1834,3,0,0,0,0,1,1,0
1835,Room_1835,2,1,0,1,0,1,0,0
1836,Room_1836,4,0,0,0,0,1,1,0
1837,Room_1837,1,1,1,0,0,1,0,0
1838,Room_1838,2,1,1,1,0,1,0,1
1839,Room_1839,2,0,0,1,0,0,1,1
1840,Room_1840,2,0,0,1,1,1,0,0
1841,Room_1841,2,1,1,1,0,1,1,0
1842,Room_1842,2,1,1,0,0,0,1,1
1843,Room_1843,2,0,0,1,0,1,1,0
1844,Room_1844,2,1,1,0,0,1,0,0
1845,Room_1845,2,0,0,1,0,0,1,0
1846,Room_1846,2,1,1,0,0,0,1,1
1847,Room_1847,3,1,1,0,0,0,0,1
1848,Room_1848,3,1,1,1,0,0,0,0
1849,Room_1849,2,0,0,1,0,1,0,1
1850,Room_1850,3,1,0,1,0,0,1,0
1851,Room_1851,3,1,0,0,0,0,0,1
1852,Room_1852,2,1,1,1,0,0,0,0
1853,Room_1853,2,0,1,1,0,0,0,0
1854,Room_1854,3,0,0,1,1,1,0,0
1855,Room_1855,2,1,0,1,0,0,1,0
1856,Room_1856,4,1,0,0,1,1,1,1
1857,Room_1857,3,1,1,1,0,0,1,0
1858,Room_1858,4,1,0,0,1,0,1,1
1859,Room_1859,2,0,1,1,1,1,1,0
1860,Room_1860,4,1,1,0,0,0,0,1
1861,Room_1861,2,1,1,0,1,0,1,0
1862,Room_1862,2,1,0,0,1,0,0,1
1863,Room_1863,2,1,0,1,1,0,1,0
1864,Room_1864,2,1,0,1,1,0,0,0
1865,Room_1865,1,0,1,1,0,1,0,1
1866,Room_1866,2,1,0,0,1,0,0,1
1867,Room_1867,2,0,0,0,1,1,1,1
1868,Room_1868,3,0,0,0,1,0,0,0
1869,Room_1869,3,0,1,0,0,1,0,0
1870,Room_1870,4,0,0,1,1,1,1,1
1871,Room_1871,2,0,1,0,1,0,1,0
1872,Room_1872,1,1,1,1,1,1,1,0
1873,Room_1873,3,0,1,0,0,1,0,0
1874,Room_1874,3,1,0,1,0,1,0,0
1875,Room_1875,3,1,1,1,1,0,1,0
1876,Room_1876,3,0,1,1,1,0,0,0
1877,Room_1877,3,0,0,1,0,0,0,0
1878,Room_1878,2,1,1,1,0,0,1,1
1879,Room_1879,2,1,1,0,1,0,1,1
1880,Room_1880,4,0,0,1,0,1,1,0
1881,Room_1881,3,0,1,1,1,0,0,1
1882,Room_1882,4,1,1,1,1,0,1,1
1883,Room_1883,4,0,0,0,0,1,0,0
1884,Room_1884,3,1,0,0,1,1,1,0
1885,Room_1885,3,1,0,1,0,0,1,1
1886,Room_1886,2,0,0,0,1,0,0,0
1887,Room_1887,1,1,1,1,0,1,1,0
1888,Room_1888,3,1,0,1,1,0,1,1
1889,Room_1889,2,1,1,1,1,0,1,0
1890,Room_1890,1,1,1,1,1,1,1,0
1891,Room_1891,2,0,1,0,1,0,0,0
1892,Room_1892,4,1,0,0,1,1,0,1
1893,Room_1893,1,1,1,0,1,0,0,0
1894,Room_1894,4,0,0,1,0,0,0,0
1895,Room_1895,1,1,0,0,0,1,1,0
1896,Room_1896,2,0,1,1,0,1,1,1
1897,Room_1897,2,0,0,1,0,0,0,0
1898,Room_1898,2,1,0,0,1,0,1,1
1899,Room_1899,2,0,0,1,0,1,0,0
1900,Room_1900,2,1,1,1,1,1,0,0
1901,Room_1901,3,1,0,1,1,0,1,0
1902,Room_1902,3,1,1,1,1,1,1,0
1903,Room_1903,2,0,1,1,1,0,1,0
1904,Room_1904,3,1,0,0,0,0,1,1
1905,Room_1905,3,0,0,0,1,0,0,1
1906,Room_1906,2,0,1,0,1,1,1,0
1907,Room_1907,2,1,1,1,0,1,0,1
1908,Room_1908,4,0,1,0,0,1,1,0
1909,Room_1909,2,1,1,1,1,0,0,1
1910,Room_1910,2,1,0,1,1,0,0,1
1911,Room_1911,3,1,1,0,1,1,1,1
1912,Room_1912,2,1,1,1,0,1,1,1
1913,Room_1913,3,0,1,1,1,0,1,0
1914,Room_1914,2,0,0,1,0,1,0,1
1915,Room_1915,2,1,1,1,1,1,0,1
1916,Room_1916,4,0,1,1,0,1,1,1
1917,Room_1917,2,1,0,0,0,1,0,1
1918,Room_1918,2,0,0,0,0,0,0,1
1919,Room_1919,3,1,0,0,0,1,0,0
1920,Room_1920,3,1,1,0,1,0,1,0
1921,Room_1921,3,1,1,0,1,1,0,1
1922,Room_1922,1,1,0,1,1,0,1,1
1923,Room_1923,4,0,1,1,0,1,0,1
1924,Room_1924,2,1,0,1,1,0,0,0
1925,Room_1925,4,0,1,0,1,0,0,1
1926,Room_1926,3,0,0,0,0,0,1,0
1927,Room_1927,2,0,0,1,0,0,0,1
1928,Room_1928,1,1,1,1,1,1,1,0
1929,Room_1929,2,1,0,1,1,1,1,0
1930,Room_1930,1,1,1,1,1,1,0,1
1931,Room_1931,3,0,0,1,0,0,0,1
1932,Room_1932,3,1,1,1,1,0,0,1
1933,Room_1933,2,0,0,0,1,1,1,1
1934,Room_1934,4,1,0,0,1,1,0,0
1935,Room_1935,2,0,1,0,0,1,0,0
1936,Room_1936,3,0,0,0,1,0,1,0
1937,Room_1937,2,0,0,0,1,1,1,0
1938,Room_1938,1,1,1,1,0,1,1,1
1939,Room_1939,2,0,1,1,0,1,0,1
1940,Room_1940,2,1,0,1,1,1,1,0
1941,Room_1941,1,0,0,1,0,1,0,1
1942,Room_1942,3,1,1,0,1,0,1,0
1943,Room_1943,2,0,0,1,1,1,0,1
1944,Room_1944,2,1,1,1,1,1,0,1
1945,Room_1945,3,1,0,1,0,1,1,0
1946,Room_1946,4,1,0,1,1,1,1,1
1947,Room_1947,2,1,1,0,0,1,0,1
1948,Room_1948,3,0,0,0,0,1,0,0
1949,Room_1949,2,0,1,0,0,1,1,1
1950,Room_1950,3,1,1,0,1,1,1,1
1951,Room_1951,3,0,1,0,1,1,1,0
1952,Room_1952,3,0,1,1,1,0,1,1
1953,Room_1953,2,0,0,0,1,1,1,1
1954,Room_1954,2,0,1,0,0,1,0,1
1955,Room_1955,2,0,0,0,0,1,0,0
1956,Room_1956,1,1,1,1,0,0,0,0
1957,Room_1957,2,1,0,1,1,1,1,1
1958,Room_1958,3,0,0,1,0,1,1,0
1959,Room_1959,2,0,1,0,0,0,0,1
1960,Room_1960,2,1,0,1,1,1,1,1
1961,Room_1961,2,1,0,1,0,0,1,0
1962,Room_1962,3,0,1,1,1,1,1,1
1963,Room_1963,3,1,1,0,1,1,0,0
1964,Room_1964,3,0,0,1,1,1,1,0
1965,Room_1965,3,0,0,1,0,1,0,0
1966,Room_1966,2,1,0,1,0,1,1,1
1967,Room_1967,2,0,0,0,0,1,0,1
1968,Room_1968,1,0,0,1,0,0,1,0
1969,Room_1969,3,1,1,1,1,1,1,1
1970,Room_1970,3,1,0,0,0,1,1,1
1971,Room_1971,2,1,0,0,1,0,0,0
1972,Room_1972,3,1,1,1,1,1,1,1
1973,Room_1973,3,1,0,1,0,0,1,0
1974,Room_1974,3,0,1,0,0,1,0,1
1975,Room_1975,3,1,1,0,1,0,1,1
1976,Room_1976,4,0,1,0,0,1,0,0
1977,Room_1977,1,0,0,1,0,0,0,0
1978,Room_1978,3,1,1,1,0,0,1,0
1979,Room_1979,3,1,0,1,1,0,1,0
1980,Room_1980,2,0,0,0,1,0,1,0
1981,Room_1981,2,1,1,1,0,1,0,0
1982,Room_1982,4,1,1,0,0,0,1,1
1983,Room_1983,3,1,1,0,1,1,0,0
1984,Room_1984,1,1,1,1,1,0,0,1
1985,Room_1985,2,0,0,0,1,0,0,0
1986,Room_1986,3,1,1,0,1,1,1,1
1987,Room_1987,3,0,1,1,0,1,0,0
1988,Room_1988,3,1,1,1,0,1,1,0
1989,Room_1989,2,0,0,1,1,0,0,1
1990,Room_1990,2,0,0,0,1,1,0,1
1991,Room_1991,3,1,0,0,1,1,0,1
1992,Room_1992,3,0,0,0,1,1,1,1
1993,Room_1993,3,1,0,0,1,0,1,0
1994,Room_1994,2,0,1,1,1,0,1,1
1995,Room_1995,2,0,0,1,0,0,1,0
1996,Room_1996,2,0,0,0,0,0,0,1
1997,Room_1997,2,0,1,0,0,0,1,1
1998,Room_1998,1,1,1,0,1,1,0,0
1999,Room_1999,4,0,1,0,1,0,1,0
2000,Room_2000,2,0,0,1,1,0,0,0
2001,Room_2001,4,0,0,1,0,1,1,0
2002,Room_2002,2,1,0,1,0,1,0,0
2003,Room_2003,2,1,0,1,0,0,0,1
2004,Room_2004,2,0,1,1,1,0,0,0
2005,Room_2005,1,1,0,1,1,0,0,1
2006,Room_2006,2,1,1,0,0,1,0,1
2007,Room_2007,3,0,0,0,0,0,0,1
2008,Room_2008,1,1,1,0,1,0,1,1
2009,Room_2009,1,0,1,0,1,0,1,1
2010,Room_2010,3,0,1,1,0,0,1,0
2011,Room_2011,2,1,1,1,1,1,0,1
2012,Room_2012,2,1,1,0,0,1,0,1
2013,Room_2013,4,1,0,1,0,0,1,0
2014,Room_2014,2,0,1,1,1,1,1,0
2015,Room_2015,2,0,1,0,1,1,0,0
2016,Room_2016,2,0,0,1,1,0,1,1
2017,Room_2017,3,1,0,0,0,0,0,1
2018,Room_2018,2,1,1,0,1,0,0,1
2019,Room_2019,2,0,0,1,0,1,0,1
2020,Room_2020,2,0,0,1,0,1,0,0
2021,Room_2021,3,0,1,0,0,1,1,1
2022,Room_2022,2,0,0,0,0,0,0,1
2023,Room_2023,2,1,1,0,1,0,1,0
2024,Room_2024,3,1,1,1,0,1,1,0
2025,Room_2025,2,0,1,1,0,0,0,0
2026,Room_2026,2,1,1,1,0,0,1,0
2027,Room_2027,2,0,0,0,0,0,1,1
2028,Room_2028,2,1,0,0,0,1,0,0
2029,Room_2029,4,0,0,0,0,1,1,0
2030,Room_2030,3,0,0,1,0,1,1,1
2031,Room_2031,2,1,1,1,0,0,0,0
2032,Room_2032,2,1,0,0,1,1,1,0
2033,Room_2033,4,0,0,0,0,0,1,1
2034,Room_2034,2,0,0,0,0,0,1,1
2035,Room_2035,2,0,1,0,0,1,0,0
2036,Room_2036,3,0,1,0,1,0,1,0
2037,Room_2037,2,0,1,1,0,1,0,0
2038,Room_2038,3,0,0,0,0,1,0,1
2039,Room_2039,2,0,1,0,0,1,0,0
2040,Room_2040,4,1,1,0,0,1,1,0
2041,Room_2041,3,1,0,0,0,0,0,0
2042,Room_2042,3,0,1,0,1,0,1,0
2043,Room_2043,2,0,1,1,0,0,0,0
2044,Room_2044,3,1,1,0,1,0,0,1
2045,Room_2045,3,0,0,0,1,1,0,1
2046,Room_2046,2,1,0,0,1,0,0,1
2047,Room_2047,2,1,0,1,1,0,1,1
2048,Room_2048,3,1,1,0,0,0,1,0
2049,Room_2049,2,0,1,1,1,1,1,0
2050,Room_2050,2,0,0,0,0,1,1,1
2051,Room_2051,4,1,1,0,1,0,0,0
2052,Room_2052,1,1,0,1,0,1,0,1
2053,Room_2053,3,1,0,0,1,0,0,1
2054,Room_2054,2,1,0,0,0,0,0,1
2055,Room_2055,3,1,1,1,0,0,0,0
2056,Room_2056,4,1,1,1,0,1,0,0
2057,Room_2057,3,1,0,1,0,0,1,1
2058,Room_2058,2,1,1,1,0,1,1,1
2059,Room_2059,2,1,1,1,1,0,1,1
2060,Room_2060,2,0,0,1,0,1,1,0
2061,Room_2061,3,0,0,1,1,1,1,1
2062,Room_2062,2,1,1,0,1,1,0,1
2063,Room_2063,4,0,0,0,0,1,0,1
2064,Room_2064,4,1,0,0,1,1,1,0
2065,Room_2065,2,0,0,1,1,1,0,0
2066,Room_2066,2,0,0,0,1,1,1,0
2067,Room_2067,2,1,1,1,0,1,1,1
2068,Room_2068,2,1,1,1,0,0,1,0
2069,Room_2069,3,1,0,1,0,0,0,1
2070,Room_2070,1,1,1,0,0,0,0,0
2071,Room_2071,2,1,0,0,0,1,1,0
2072,Room_2072,3,0,0,1,1,1,1,0
2073,Room_2073,4,1,1,0,1,1,1,1
2074,Room_2074,2,0,1,1,0,0,0,0
2075,Room_2075,3,0,1,1,0,1,1,0
2076,Room_2076,2,1,0,1,1,0,0,0
2077,Room_2077,3,1,1,0,0,1,0,0
2078,Room_2078,1,1,1,0,1,1,1,0
2079,Room_2079,3,0,1,0,1,0,1,1
2080,Room_2080,3,1,0,0,0,1,1,0
2081,Room_2081,2,1,0,1,0,0,1,1
2082,Room_2082,2,1,0,1,1,0,1,1
2083,Room_2083,2,1,0,1,0,1,0,0
2084,Room_2084,1,1,1,0,0,0,0,1
2085,Room_2085,1,1,1,1,1,1,1,1
2086,Room_2086,4,1,0,0,1,1,1,1
2087,Room_2087,2,0,0,0,1,1,1,0
2088,Room_2088,2,0,0,0,1,0,0,1
2089,Room_2089,2,0,1,0,1,1,0,1
2090,Room_2090,2,0,0,0,1,1,0,1
2091,Room_2091,3,0,0,0,1,1,0,0
2092,Room_2092,2,1,0,0,1,0,1,0
2093,Room_2093,3,1,1,0,0,0,0,1
2094,Room_2094,3,0,1,1,0,0,0,0
2095,Room_2095,3,1,1,1,1,1,1,1
2096,Room_2096,3,1,0,1,1,0,1,1
2097,Room_2097,4,0,0,1,1,1,1,0
2098,Room_2098,2,1,0,0,0,0,1,0
2099,Room_2099,3,0,0,0,0,1,1,1
2100,Room_2100,3,0,1,1,1,0,0,1
2101,Room_2101,1,0,1,1,1,1,0,1
2102,Room_2102,2,1,1,1,0,0,1,1
2103,Room_2103,2,0,0,0,0,1,0,1
2104,Room_2104,3,0,1,0,0,1,1,1
2105,Room_2105,3,0,1,0,0,1,1,0
2106,Room_2106,2,1,0,1,0,0,1,1
2107,Room_2107,2,0,1,0,0,1,0,1
2108,Room_2108,2,0,0,1,1,1,1,1
2109,Room_2109,2,0,0,1,1,0,0,0
2110,Room_2110,4,1,1,1,1,0,0,0
2111,Room_2111,3,0,0,1,0,1,1,0
2112,Room_2112,3,0,0,0,1,1,1,1
2113,Room_2113,2,1,0,1,0,0,1,1
2114,Room_2114,2,0,0,1,1,0,1,1
2115,Room_2115,2,1,1,0,0,0,0,1
2116,Room_2116,3,0,1,1,0,1,1,0
2117,Room_2117,4,1,0,0,0,0,0,1
2118,Room_2118,2,1,0,0,1,1,0,0
2119,Room_2119,2,0,0,0,1,1,1,1
2120,Room_2120,3,0,1,0,1,1,1,0
2121,Room_2121,3,1,0,1,0,1,1,1
2122,Room_2122,2,1,1,0,1,1,1,0
2123,Room_2123,3,0,0,0,1,0,0,1
2124,Room_2124,2,1,0,1,0,0,0,0
2125,Room_2125,2,0,0,0,0,0,0,0
2126,Room_2126,2,0,0,1,1,1,0,0
2127,Room_2127,2,1,1,0,1,0,0,0
2128,Room_2128,4,1,0,0,0,0,1,0
2129,Room_2129,3,1,0,0,0,1,1,1
2130,Room_2130,3,0,0,0,0,1,0,1
2131,Room_2131,2,1,1,0,1,1,1,0
2132,Room_2132,2,0,0,0,1,1,0,1
2133,Room_2133,2,0,0,1,0,1,0,0
2134,Room_2134,4,0,0,0,1,0,1,0
2135,Room_2135,4,0,1,1,0,1,0,0
2136,Room_2136,2,0,1,0,0,1,1,0
2137,Room_2137,2,0,1,1,0,0,0,0
2138,Room_2138,2,1,1,0,1,1,0,0
2139,Room_2139,2,0,0,0,1,1,0,0
2140,Room_2140,3,0,1,0,1,0,0,1
2141,Room_2141,2,1,1,1,1,1,1,0
2142,Room_2142,3,0,0,0,0,0,0,1
2143,Room_2143,2,1,0,0,0,1,1,0
2144,Room_2144,2,1,1,1,0,1,0,0
2145,Room_2145,2,0,0,1,1,0,0,0
2146,Room_2146,2,0,1,0,1,0,0,0
2147,Room_2147,4,0,0,1,1,0,1,1
2148,Room_2148,4,0,1,0,0,1,0,0
2149,Room_2149,3,1,0,0,0,1,1,0
2150,Room_2150,3,1,1,0,1,1,1,1
2151,Room_2151,2,1,0,0,1,0,0,1
2152,Room_2152,3,0,0,0,0,0,0,1
2153,Room_2153,3,1,0,0,1,1,1,0
2154,Room_2154,3,0,1,1,1,1,1,0
2155,Room_2155,2,0,0,0,0,1,0,0
2156,Room_2156,2,0,1,1,0,0,1,0
2157,Room_2157,3,0,0,0,1,1,0,1
2158,Room_2158,2,0,0,0,1,0,1,1
2159,Room_2159,1,1,1,0,0,1,0,0
2160,Room_2160,3,1,1,0,1,1,1,1
2161,Room_2161,3,1,1,0,1,0,1,1
2162,Room_2162,3,1,1,1,0,1,0,0
2163,Room_2163,2,1,0,0,1,1,1,0
2164,Room_2164,3,0,0,1,0,1,1,0
2165,Room_2165,4,0,1,0,0,0,1,0
2166,Room_2166,2,0,1,0,0,1,0,1
2167,Room_2167,4,0,0,1,1,0,1,0
2168,Room_2168,2,1,0,0,1,0,0,0
2169,Room_2169,3,1,0,1,0,1,1,0
2170,Room_2170,3,1,1,0,1,0,0,1
2171,Room_2171,2,0,0,1,1,1,1,0
2172,Room_2172,2,1,1,1,1,1,0,0
2173,Room_2173,2,0,1,1,1,1,0,1
2174,Room_2174,4,1,1,0,0,1,0,0
2175,Room_2175,3,1,0,0,1,0,0,0
2176,Room_2176,1,1,0,0,1,0,0,1
2177,Room_2177,1,1,0,1,0,1,1,0
2178,Room_2178,2,0,1,0,1,1,0,1
2179,Room_2179,3,1,0,1,0,0,1,0
2180,Room_2180,1,1,1,0,1,0,0,0
2181,Room_2181,2,0,1,1,1,0,0,1
2182,Room_2182,2,1,0,0,1,0,1,0
2183,Room_2183,4,1,1,1,1,0,1,1
2184,Room_2184,2,0,0,0,1,1,0,0
2185,Room_2185,2,0,0,0,0,1,0,0
2186,Room_2186,3,0,1,0,0,0,0,0
2187,Room_2187,2,0,0,0,0,1,0,0
2188,Room_2188,1,0,0,1,1,0,1,1
2189,Room_2189,2,0,1,1,1,0,0,0
2190,Room_2190,3,1,0,1,1,0,1,1
2191,Room_2191,2,1,1,0,0,1,1,1
2192,Room_2192,3,0,1,1,0,1,1,1
2193,Room_2193,3,0,0,0,1,0,0,0
2194,Room_2194,2,0,0,0,0,0,1,0
2195,Room_2195,2,1,0,1,1,0,0,1
2196,Room_2196,2,0,1,0,1,1,1,0
2197,Room_2197,4,1,1,1,0,1,1,1
2198,Room_2198,3,1,1,1,1,0,1,0
2199,Room_2199,3,1,1,0,1,1,0,0
2200,Room_2200,2,0,0,0,0,1,0,1
2201,Room_2201,2,1,0,0,1,0,0,1
2202,Room_2202,2,1,0,1,0,0,1,1
2203,Room_2203,3,0,0,1,1,1,0,0
2204,Room_2204,4,1,1,0,1,0,0,1
2205,Room_2205,3,1,0,1,0,1,0,1
2206,Room_2206,2,0,1,1,0,0,0,0
2207,Room_2207,2,1,0,0,1,0,0,0
2208,Room_2208,2,1,0,0,1,1,1,1
2209,Room_2209,4,0,0,0,1,0,1,0
2210,Room_2210,2,1,0,0,1,0,1,0
2211,Room_2211,2,0,0,1,1,0,0,0
2212,Room_2212,3,0,0,0,0,0,1,0
2213,Room_2213,3,1,1,1,0,0,0,1
2214,Room_2214,2,1,1,0,1,0,1,1
2215,Room_2215,4,0,1,1,1,1,0,0
2216,Room_2216,3,0,0,0,0,1,0,1
2217,Room_2217,1,1,0,0,1,1,0,0
2218,Room_2218,2,0,0,0,1,0,1,0
2219,Room_2219,2,1,0,1,0,1,1,0
2220,Room_2220,2,1,1,0,1,1,0,0
2221,Room_2221,1,0,1,0,1,0,0,1
2222,Room_2222,3,1,1,0,1,1,1,1
2223,Room_2223,2,1,0,1,1,0,0,1
2224,Room_2224,2,1,0,0,0,0,0,0
2225,Room_2225,3,1,0,0,1,0,0,1
2226,Room_2226,2,0,0,1,0,1,0,1
2227,Room_2227,3,0,0,1,0,1,0,1
2228,Room_2228,2,0,1,0,0,0,1,1
2229,Room_2229,1,1,1,0,0,1,0,1
2230,Room_2230,2,1,1,0,1,1,0,0
2231,Room_2231,4,0,1,0,1,0,1,0
2232,Room_2232,2,0,1,0,0,0,0,1
2233,Room_2233,2,1,0,1,0,1,1,1
2234,Room_2234,1,1,0,0,0,1,0,1
2235,Room_2235,2,1,0,0,0,1,1,0
2236,Room_2236,2,0,0,0,1,0,1,0
2237,Room_2237,4,1,0,0,1,0,0,1
2238,Room_2238,4,0,1,0,1,0,1,0
2239,Room_2239,3,0,0,1,0,0,1,0
2240,Room_2240,2,1,0,0,1,0,0,1
2241,Room_2241,2,1,1,1,1,1,0,1
2242,Room_2242,4,0,1,1,1,0,1,1
2243,Room_2243,3,1,1,1,1,1,0,1
2244,Room_2244,2,0,0,1,1,1,1,0
2245,Room_2245,3,0,0,0,0,1,0,1
2246,Room_2246,3,0,0,1,0,1,1,1
2247,Room_2247,3,0,1,1,0,0,1,1
2248,Room_2248,2,1,0,1,1,0,1,0
2249,Room_2249,2,0,1,1,0,0,1,0
2250,Room_2250,3,1,1,0,1,1,0,0
2251,Room_2251,1,1,1,1,1,1,1,0
2252,Room_2252,2,0,1,1,0,1,0,0
2253,Room_2253,2,1,1,0,1,1,1,1
2254,Room_2254,3,1,0,0,1,0,0,1
2255,Room_2255,3,1,1,1,1,0,1,0
2256,Room_2256,4,1,1,0,0,1,1,1
2257,Room_2257,2,0,0,1,0,0,0,1
2258,Room_2258,2,1,0,1,0,1,1,0
2259,Room_2259,2,1,1,1,1,0,1,1
2260,Room_2260,2,1,1,1,1,0,0,0
2261,Room_2261,2,1,0,1,0,0,0,0
2262,Room_2262,2,1,1,1,1,0,1,0
2263,Room_2263,2,1,1,1,0,1,1,0
2264,Room_2264,3,0,1,1,1,1,1,0
2265,Room_2265,3,1,1,1,0,1,1,1
2266,Room_2266,3,1,1,0,0,0,1,0
2267,Room_2267,2,1,0,1,0,1,1,0
2268,Room_2268,1,0,0,0,0,0,1,0
2269,Room_2269,2,1,1,1,0,0,1,0
2270,Room_2270,3,1,1,0,0,1,1,1
2271,Room_2271,2,1,0,1,1,1,0,1
2272,Room_2272,3,1,1,0,1,0,1,1
2273,Room_2273,3,1,1,1,0,1,0,1
2274,Room_2274,4,1,0,1,1,1,1,1
2275,Room_2275,4,1,1,1,1,0,0,1
2276,Room_2276,2,1,1,1,1,0,0,0
2277,Room_2277,2,1,1,1,1,0,1,1
2278,Room_2278,2,0,1,1,0,1,0,1
2279,Room_2279,3,1,0,1,1,1,1,1
2280,Room_2280,2,0,1,0,0,1,1,0
2281,Room_2281,4,0,0,0,0,0,0,0
2282,Room_2282,2,0,1,0,0,0,0,0
2283,Room_2283,3,1,1,0,0,0,0,1
2284,Room_2284,4,1,0,0,0,1,1,1
2285,Room_2285,3,1,1,0,1,1,0,1
2286,Room_2286,2,0,1,1,0,0,1,1
2287,Room_2287,3,1,1,1,0,1,1,0
2288,Room_2288,2,0,0,1,1,0,0,0
2289,Room_2289,3,1,0,0,1,1,1,1
2290,Room_2290,4,0,0,1,1,0,0,1
2291,Room_2291,3,0,0,0,0,0,1,0
2292,Room_2292,4,0,1,1,0,1,0,0
2293,Room_2293,4,1,1,0,1,0,0,0
2294,Room_2294,3,0,1,0,1,1,1,0
2295,Room_2295,4,0,1,0,1,1,0,0
2296,Room_2296,3,1,0,0,0,1,1,0
2297,Room_2297,3,0,1,0,0,1,0,0
2298,Room_2298,3,0,1,0,0,0,0,1
2299,Room_2299,3,0,1,0,0,0,0,1
2300,Room_2300,2,1,0,0,0,0,0,0
2301,Room_2301,2,0,0,1,1,1,1,1
2302,Room_2302,4,0,1,0,0,1,0,0
2303,Room_2303,2,1,0,1,1,1,1,1
2304,Room_2304,2,1,0,0,0,1,0,0
2305,Room_2305,2,0,0,0,1,1,1,1
2306,Room_2306,4,0,0,1,0,1,1,1
2307,Room_2307,2,0,1,0,1,0,0,0
