student_id,name,sleep,clean,noise,roommate_count,wants_ac,wants_private_bath,wants_balcony,wants_kitchen,wants_laundry,wants_wifi,wants_parking
7094,Student_7094,1,5,4,3,1,0,0,1,0,1,1
7095,Student_7095,5,1,3,1,0,0,0,0,1,0,0
7096,Student_7096,3,3,5,2,0,0,1,1,1,0,0
7097,Student_7097,5,2,5,4,1,1,0,1,0,1,1
7098,Student_7098,2,2,5,3,1,0,0,1,1,1,0
7099,Student_7099,5,3,1,2,0,0,0,0,0,0,1
7100,Student_7100,2,1,5,2,0,0,1,0,1,0,1
7101,Student_7101,2,2,5,1,1,0,1,1,0,0,0
7102,Student_7102,2,3,1,2,0,0,1,0,0,0,0
7103,Student_7103,2,2,5,1,1,0,1,0,1,1,0
7104,Student_7104,2,5,4,1,0,1,0,1,0,1,1
7105,Student_7105,4,5,4,2,0,0,1,1,1,1,0
7106,Student_7106,5,2,1,1,1,1,0,0,0,1,0
7107,Student_7107,4,2,4,1,0,1,1,1,1,0,0
7108,Student_7108,4,5,3,1,0,1,1,1,1,1,1
7109,Student_7109,1,2,5,2,1,1,0,1,1,0,1
7110,Student_7110,1,1,3,4,1,0,1,0,1,1,0
7111,Student_7111,1,1,4,1,1,0,1,1,1,0,1
7112,Student_7112,3,4,1,3,0,0,1,1,0,1,0
7113,Student_7113,1,1,1,2,1,0,0,0,1,1,0
7114,Student_7114,5,2,3,2,1,0,1,0,0,1,0
7115,Student_7115,4,2,4,1,1,0,0,0,0,0,1
7116,Student_7116,5,3,5,2,1,1,0,0,1,1,1
7117,Student_7117,1,1,4,3,0,0,1,1,0,1,1
7118,Student_7118,3,5,4,4,1,0,1,0,0,1,1
7119,Student_7119,3,5,1,2,0,1,1,0,0,0,1
7120,Student_7120,4,4,2,2,0,0,1,0,1,0,0
7121,Student_7121,5,3,5,2,1,1,0,1,0,1,1
7122,Student_7122,2,5,5,1,1,0,0,0,0,0,0
7123,Student_7123,5,4,1,3,1,0,1,0,0,1,1
7124,Student_7124,1,1,4,4,0,1,1,1,1,0,0
7125,Student_7125,2,3,1,3,1,0,1,1,1,0,0
7126,Student_7126,3,3,4,3,1,0,0,1,1,0,0
7127,Student_7127,4,2,2,2,1,1,1,1,1,1,1
7128,Student_7128,4,1,2,4,0,0,1,1,1,1,0
7129,Student_7129,3,3,3,3,1,0,1,1,1,1,1
7130,Student_7130,1,4,4,4,0,0,0,1,1,1,1
7131,Student_7131,3,5,1,1,0,0,0,0,1,1,1
7132,Student_7132,1,1,1,2,0,1,1,0,1,0,0
7133,Student_7133,2,1,1,1,1,1,0,0,1,0,1
7134,Student_7134,3,3,3,4,1,1,1,1,0,0,1
7135,Student_7135,1,3,5,2,0,1,1,1,1,1,0
7136,Student_7136,2,3,1,1,1,1,0,0,0,1,0
7137,Student_7137,3,4,2,2,0,0,1,1,0,1,0
7138,Student_7138,4,2,1,1,1,0,0,0,0,1,0
7139,Student_7139,3,3,1,3,1,1,0,0,0,0,0
7140,Student_7140,5,2,1,2,1,1,1,0,0,1,1
7141,Student_7141,3,2,5,4,0,0,1,1,0,0,1
7142,Student_7142,5,1,1,2,1,1,1,0,1,1,1
7143,Student_7143,2,5,5,4,0,1,1,1,0,1,1
7144,Student_7144,3,5,5,1,1,0,1,0,0,0,0
7145,Student_7145,2,4,3,1,1,0,0,0,1,1,0
7146,Student_7146,2,4,2,4,1,1,0,0,0,0,0
7147,Student_7147,1,5,1,1,1,1,0,1,0,0,0
7148,Student_7148,2,5,1,2,0,0,0,0,1,0,0
7149,Student_7149,2,1,1,1,0,1,0,0,0,0,1
7150,Student_7150,3,1,5,4,1,1,1,1,1,0,0
7151,Student_7151,3,5,4,4,0,0,0,0,1,0,0
7152,Student_7152,4,3,2,3,0,1,1,0,0,1,1
7153,Student_7153,1,3,1,4,0,1,1,0,0,1,0
7154,Student_7154,2,1,4,1,1,1,0,0,0,1,0
7155,Student_7155,1,2,4,4,1,0,0,1,0,1,1
7156,Student_7156,5,5,4,1,1,0,0,0,1,1,1
7157,Student_7157,2,4,2,1,1,0,1,0,1,0,0
7158,Student_7158,1,3,4,3,0,1,1,1,1,1,1
7159,Student_7159,4,2,1,1,0,1,1,1,0,1,1
7160,Student_7160,4,3,1,4,1,1,0,0,0,1,1
7161,Student_7161,2,2,3,4,1,0,1,0,0,1,0
7162,Student_7162,5,5,5,4,1,1,1,0,0,1,0
7163,Student_7163,4,5,4,1,0,0,0,1,0,0,1
7164,Student_7164,4,5,5,4,1,1,1,1,1,1,1
7165,Student_7165,5,1,5,2,1,1,1,1,1,0,1
7166,Student_7166,1,2,5,2,1,0,0,0,1,0,0
7167,Student_7167,4,4,5,4,0,1,1,0,1,1,1
7168,Student_7168,3,4,5,1,1,1,0,1,1,1,1
7169,Student_7169,4,5,1,4,0,0,0,1,0,1,0
7170,Student_7170,1,4,2,2,1,1,1,0,1,1,1
7171,Student_7171,1,3,4,1,1,1,1,1,1,1,0
7172,Student_7172,2,2,4,4,1,1,0,0,1,0,1
7173,Student_7173,3,2,1,1,0,1,1,1,0,0,0
7174,Student_7174,1,2,1,4,1,0,1,0,0,0,1
7175,Student_7175,5,3,5,3,0,1,0,1,1,1,0
7176,Student_7176,3,1,2,1,1,0,0,0,0,1,0
7177,Student_7177,3,3,4,2,0,1,0,1,0,1,1
7178,Student_7178,5,2,3,2,1,1,0,1,1,1,0
7179,Student_7179,4,2,1,2,1,1,0,1,0,1,1
7180,Student_7180,5,2,3,2,0,0,0,1,0,1,1
7181,Student_7181,5,4,4,4,0,1,1,1,0,1,1
7182,Student_7182,4,1,1,4,1,1,1,1,1,0,1
7183,Student_7183,4,3,4,1,1,0,0,0,1,0,0
7184,Student_7184,4,2,1,3,1,0,0,1,1,1,0
7185,Student_7185,4,5,4,3,0,1,0,0,0,0,1
7186,Student_7186,4,1,3,1,1,0,0,1,1,0,0
7187,Student_7187,5,5,2,2,0,0,0,1,0,0,0
7188,Student_7188,2,1,1,3,0,1,1,0,0,1,1
7189,Student_7189,2,2,3,3,0,0,0,0,1,1,0
7190,Student_7190,1,1,4,1,1,1,1,0,1,0,0
7191,Student_7191,2,1,3,2,1,0,0,1,0,0,1
7192,Student_7192,2,2,1,4,1,0,1,1,0,0,0
7193,Student_7193,5,5,3,4,1,1,1,0,1,0,0
7194,Student_7194,4,5,4,3,0,1,0,0,1,0,1
7195,Student_7195,4,4,5,4,1,1,0,0,0,0,1
7196,Student_7196,5,5,2,1,0,0,0,1,0,1,0
7197,Student_7197,2,5,2,3,0,1,1,0,1,0,1
7198,Student_7198,5,1,5,3,0,1,0,0,0,0,1
7199,Student_7199,1,4,1,2,1,1,0,1,0,1,0
7200,Student_7200,4,2,3,4,1,0,1,0,0,1,1
7201,Student_7201,3,2,3,2,1,1,1,1,0,0,0
7202,Student_7202,1,3,5,3,0,1,0,0,1,0,0
7203,Student_7203,1,4,5,4,0,0,0,0,1,0,0
7204,Student_7204,5,1,4,2,1,1,0,0,1,0,1
7205,Student_7205,2,3,4,4,0,1,0,0,0,0,1
7206,Student_7206,4,3,2,3,0,1,0,0,0,0,1
7207,Student_7207,3,2,1,3,0,1,0,1,1,0,0
7208,Student_7208,1,5,1,3,1,0,0,0,0,1,1
7209,Student_7209,3,1,5,1,1,1,1,0,0,0,1
7210,Student_7210,2,4,2,2,1,1,1,0,0,1,0
7211,Student_7211,2,3,2,2,0,1,1,0,1,0,0
7212,Student_7212,3,1,4,3,1,1,1,1,0,0,0
7213,Student_7213,4,2,3,2,1,1,0,0,0,0,1
7214,Student_7214,2,3,1,3,0,0,0,1,1,1,1
7215,Student_7215,3,3,2,2,0,1,1,1,1,1,1
7216,Student_7216,1,2,4,4,1,1,1,1,1,1,1
7217,Student_7217,3,2,4,2,1,1,0,1,0,1,1
7218,Student_7218,3,2,4,3,1,0,0,0,1,0,1
7219,Student_7219,5,1,3,2,0,1,1,1,0,0,0
7220,Student_7220,2,1,2,4,1,0,1,0,1,1,1
7221,Student_7221,4,1,5,4,0,1,1,1,1,0,1
7222,Student_7222,4,5,5,4,1,1,1,1,1,0,0
7223,Student_7223,5,3,4,3,1,0,0,1,1,1,0
7224,Student_7224,4,1,4,1,0,1,0,1,0,1,1
7225,Student_7225,3,5,3,3,1,1,0,1,0,0,1
7226,Student_7226,5,3,4,4,0,0,1,0,0,0,1
7227,Student_7227,1,1,2,2,1,1,0,0,1,1,0
7228,Student_7228,2,2,4,4,1,1,1,0,0,0,1
7229,Student_7229,2,4,4,1,1,1,0,1,1,0,0
7230,Student_7230,2,1,2,1,1,0,1,1,1,1,1
7231,Student_7231,3,4,1,4,1,0,1,0,0,0,0
7232,Student_7232,1,1,5,3,0,1,0,1,1,1,1
7233,Student_7233,5,2,4,1,1,1,0,1,1,0,0
7234,Student_7234,5,4,2,4,1,0,0,1,1,0,0
7235,Student_7235,2,5,5,3,0,1,1,0,1,0,0
7236,Student_7236,1,2,3,2,1,1,1,0,1,0,0
7237,Student_7237,1,4,1,3,0,0,1,1,0,0,1
7238,Student_7238,1,4,4,1,1,0,0,0,0,0,0
7239,Student_7239,4,2,1,3,1,0,1,1,1,0,1
7240,Student_7240,4,2,4,3,0,1,0,0,1,0,1
7241,Student_7241,2,2,4,2,0,1,1,0,0,0,0
7242,Student_7242,1,3,4,4,1,0,0,0,1,0,0
7243,Student_7243,1,5,1,3,0,1,1,0,0,0,0
7244,Student_7244,5,1,3,2,1,1,0,1,0,1,0
7245,Student_7245,5,4,2,1,0,1,0,0,1,1,1
7246,Student_7246,2,1,2,4,0,1,1,0,1,0,0
7247,Student_7247,1,2,3,1,0,0,1,1,1,1,0
7248,Student_7248,2,5,3,4,0,1,1,1,0,0,0
7249,Student_7249,5,5,4,3,0,0,1,0,0,0,1
7250,Student_7250,5,3,4,3,1,1,0,1,1,0,0
7251,Student_7251,4,2,2,4,1,0,1,0,1,0,0
7252,Student_7252,2,4,4,1,0,0,0,0,0,1,0
7253,Student_7253,2,3,4,1,1,1,1,0,0,0,0
7254,Student_7254,1,2,3,1,0,0,1,0,0,1,1
7255,Student_7255,1,3,1,3,1,1,0,1,0,0,0
7256,Student_7256,4,1,5,4,0,1,1,1,1,0,1
7257,Student_7257,3,2,5,4,0,0,1,0,0,0,0
7258,Student_7258,3,4,4,1,1,0,1,1,1,0,1
7259,Student_7259,3,4,4,3,0,0,1,1,0,0,0
7260,Student_7260,2,2,5,4,1,0,1,0,0,1,0
7261,Student_7261,2,3,3,4,0,1,1,0,0,1,0
7262,Student_7262,5,5,5,1,0,1,0,0,0,1,0
7263,Student_7263,2,2,5,1,0,0,0,0,1,1,1
7264,Student_7264,2,4,5,4,1,0,1,1,1,1,1
7265,Student_7265,2,1,4,3,0,0,0,0,1,1,0
7266,Student_7266,4,4,4,2,1,1,1,0,0,0,0
7267,Student_7267,2,5,5,4,1,0,1,1,1,1,1
7268,Student_7268,1,4,4,4,1,1,1,0,1,0,1
7269,Student_7269,1,5,5,3,1,1,0,0,1,1,0
7270,Student_7270,5,2,3,4,0,0,0,1,1,1,1
7271,Student_7271,4,4,4,2,0,1,1,1,0,0,1
7272,Student_7272,1,3,1,3,0,1,1,0,0,1,0
7273,Student_7273,4,3,4,2,0,1,1,0,0,0,1
7274,Student_7274,4,4,3,2,1,0,0,1,0,0,1
7275,Student_7275,5,4,3,4,1,0,0,0,1,0,0
7276,Student_7276,4,1,4,2,1,1,1,1,0,1,0
7277,Student_7277,2,4,2,4,0,0,1,1,0,1,1
7278,Student_7278,4,1,5,4,1,1,1,0,0,0,0
7279,Student_7279,5,1,5,3,1,0,1,1,1,0,0
7280,Student_7280,5,1,3,3,0,1,0,0,0,1,1
7281,Student_7281,5,1,4,3,0,0,0,1,0,0,0
7282,Student_7282,1,2,2,4,0,0,0,1,0,0,0
7283,Student_7283,2,3,1,2,0,1,0,0,0,1,1
7284,Student_7284,1,1,5,2,0,0,1,0,1,1,0
7285,Student_7285,3,3,2,3,0,1,0,1,1,1,0
7286,Student_7286,2,1,5,3,0,0,1,0,1,0,0
7287,Student_7287,4,3,4,4,1,0,0,1,0,1,0
7288,Student_7288,5,4,5,1,1,0,0,0,0,0,0
7289,Student_7289,3,4,1,1,1,0,0,0,1,1,1
7290,Student_7290,2,3,4,4,0,1,1,0,0,0,0
7291,Student_7291,1,1,3,1,0,1,0,0,1,1,0
7292,Student_7292,5,2,2,1,1,1,0,1,1,0,1
7293,Student_7293,1,3,5,1,0,1,0,0,0,1,1
7294,Student_7294,2,5,4,3,1,0,0,0,1,0,1
7295,Student_7295,2,2,4,2,0,0,0,0,1,0,0
7296,Student_7296,3,5,5,2,1,1,0,0,0,1,1
7297,Student_7297,4,3,3,3,1,1,1,0,0,1,0
7298,Student_7298,1,1,5,3,0,1,1,0,0,0,1
7299,Student_7299,3,5,3,3,0,1,1,0,1,1,1
7300,Student_7300,5,3,5,1,0,0,1,1,0,0,0
7301,Student_7301,4,2,4,4,0,1,0,1,0,0,0
7302,Student_7302,3,1,1,4,1,0,1,0,0,0,1
7303,Student_7303,1,5,1,1,1,0,1,1,0,0,0
7304,Student_7304,2,3,4,1,1,0,1,0,0,1,1
7305,Student_7305,5,1,1,3,1,0,0,1,0,0,0
7306,Student_7306,1,1,3,3,1,0,0,0,0,1,1
7307,Student_7307,4,4,4,2,1,0,0,0,0,0,0
7308,Student_7308,4,1,3,3,0,0,1,0,0,0,1
7309,Student_7309,2,3,4,1,1,1,1,1,0,0,0
7310,Student_7310,2,2,3,2,0,1,0,0,1,1,1
7311,Student_7311,5,4,3,3,1,0,0,0,1,1,0
7312,Student_7312,5,3,1,2,0,1,1,0,1,0,0
7313,Student_7313,2,3,4,2,0,0,1,0,1,0,0
7314,Student_7314,2,3,5,3,1,1,0,0,0,0,0
7315,Student_7315,4,5,1,4,0,1,0,1,0,0,0
7316,Student_7316,2,5,3,1,1,1,1,1,1,0,1
7317,Student_7317,3,2,3,1,0,1,0,1,0,1,1
7318,Student_7318,1,3,5,2,1,1,0,0,0,0,0
7319,Student_7319,2,5,5,4,0,1,0,0,0,1,0
7320,Student_7320,5,5,3,4,1,1,0,0,0,1,1
7321,Student_7321,3,5,5,3,1,1,0,1,0,0,1
7322,Student_7322,5,2,2,3,1,0,1,0,1,1,0
7323,Student_7323,3,2,1,1,0,0,1,1,1,0,1
7324,Student_7324,2,3,4,3,1,0,0,0,1,0,1
7325,Student_7325,1,4,5,3,1,1,1,0,1,1,0
7326,Student_7326,5,3,5,2,1,0,1,1,1,1,1
7327,Student_7327,3,5,2,4,1,0,0,0,1,0,0
7328,Student_7328,4,5,4,4,0,1,0,0,1,0,1
7329,Student_7329,2,1,2,3,0,0,1,1,1,0,1
7330,Student_7330,1,3,4,3,0,0,1,1,1,1,0
7331,Student_7331,2,5,1,3,1,1,1,1,0,1,0
7332,Student_7332,4,5,5,1,0,1,0,0,0,0,0
7333,Student_7333,1,4,1,1,0,0,0,0,0,1,0
7334,Student_7334,4,1,4,2,0,1,1,1,1,1,1
7335,Student_7335,2,3,5,1,0,1,0,1,1,0,1
7336,Student_7336,3,2,2,4,0,0,1,0,1,0,0
7337,Student_7337,2,3,3,1,0,1,0,0,1,0,1
7338,Student_7338,2,3,2,4,1,0,0,0,1,0,0
7339,Student_7339,2,4,3,1,1,1,0,0,1,0,1
7340,Student_7340,5,3,2,1,0,1,1,0,1,1,1
7341,Student_7341,4,4,4,2,1,0,0,1,0,0,0
7342,Student_7342,4,4,1,3,1,1,0,0,0,1,1
7343,Student_7343,4,5,3,3,1,1,0,0,1,0,0
7344,Student_7344,5,2,4,3,1,0,0,1,1,0,0
7345,Student_7345,3,4,1,2,1,1,0,1,0,0,0
7346,Student_7346,2,1,1,4,0,1,1,0,1,0,0
7347,Student_7347,3,1,5,1,0,1,0,0,0,0,0
7348,Student_7348,5,2,5,2,1,1,0,0,1,1,1
7349,Student_7349,4,4,5,4,0,0,1,1,0,0,0
7350,Student_7350,2,2,3,2,0,1,0,0,0,1,1
7351,Student_7351,1,5,3,2,0,1,0,0,1,0,1
7352,Student_7352,1,1,1,4,0,1,0,0,1,1,0
7353,Student_7353,3,3,3,3,0,1,0,1,1,0,1
7354,Student_7354,4,1,1,1,0,1,1,0,1,1,1
7355,Student_7355,1,4,4,3,0,0,0,0,0,0,1
7356,Student_7356,3,2,2,2,1,1,0,0,0,0,0
7357,Student_7357,5,1,1,4,1,0,0,0,0,0,1
7358,Student_7358,3,3,1,2,1,0,0,1,1,1,1
7359,Student_7359,3,3,4,3,0,0,1,0,0,0,1
7360,Student_7360,3,2,5,3,1,0,0,1,0,0,0
7361,Student_7361,2,2,5,3,0,1,0,1,1,0,1
7362,Student_7362,3,1,5,1,1,0,1,1,1,0,1
7363,Student_7363,3,4,1,3,1,1,0,0,0,1,0
7364,Student_7364,2,5,1,1,0,1,1,0,0,0,1
7365,Student_7365,2,3,3,1,1,0,0,0,0,0,1
7366,Student_7366,5,2,3,3,0,0,1,1,1,0,1
7367,Student_7367,4,5,2,4,1,1,1,0,0,1,0
7368,Student_7368,1,5,2,2,1,0,1,1,1,0,0
7369,Student_7369,1,5,3,2,0,1,1,1,1,1,1
7370,Student_7370,3,4,1,1,1,0,0,1,1,1,1
7371,Student_7371,5,2,4,1,1,1,0,0,0,1,1
7372,Student_7372,3,3,3,1,1,1,1,0,1,0,0
7373,Student_7373,1,2,1,2,1,0,1,1,0,1,1
7374,Student_7374,2,1,3,1,1,0,1,1,1,0,0
7375,Student_7375,4,3,5,4,0,0,0,1,0,0,0
7376,Student_7376,5,2,3,4,0,0,1,0,0,1,1
7377,Student_7377,2,3,5,1,0,1,0,1,0,1,1
7378,Student_7378,4,1,1,2,0,0,0,0,0,1,1
7379,Student_7379,5,3,5,3,0,1,1,0,1,0,0
7380,Student_7380,5,5,3,2,0,1,1,1,0,0,1
7381,Student_7381,1,4,5,3,1,1,0,0,1,1,0
7382,Student_7382,2,1,4,3,0,1,1,0,1,1,1
7383,Student_7383,5,3,5,1,0,0,1,1,1,1,1
7384,Student_7384,5,1,5,4,1,0,0,0,1,0,1
7385,Student_7385,4,5,2,1,1,1,1,0,1,1,1
7386,Student_7386,1,4,4,3,0,1,1,0,0,1,1
7387,Student_7387,3,1,1,1,1,0,0,0,1,0,0
7388,Student_7388,1,5,5,3,1,0,1,0,0,1,1
7389,Student_7389,3,5,4,1,1,1,1,0,0,0,0
7390,Student_7390,2,5,1,4,1,1,0,0,0,1,1
7391,Student_7391,2,3,4,4,0,1,1,1,0,0,1
7392,Student_7392,5,2,2,2,0,0,0,1,1,0,1
7393,Student_7393,2,1,1,3,1,0,1,0,1,0,1
7394,Student_7394,5,2,1,3,1,0,0,0,1,1,1
7395,Student_7395,1,5,5,1,1,1,0,1,0,1,0
7396,Student_7396,2,2,3,2,0,0,1,0,0,1,1
7397,Student_7397,1,5,1,4,1,1,0,0,1,0,1
7398,Student_7398,1,5,1,1,0,0,1,0,1,0,0
7399,Student_7399,2,4,2,2,0,1,0,0,0,1,0
7400,Student_7400,1,4,2,4,1,0,1,1,1,0,1
7401,Student_7401,2,2,2,1,1,1,0,1,0,1,0
7402,Student_7402,2,1,5,4,1,1,0,0,0,0,1
7403,Student_7403,2,2,1,3,1,1,1,1,1,0,0
7404,Student_7404,3,1,2,2,1,0,1,0,1,1,1
7405,Student_7405,1,2,2,4,1,0,0,1,0,0,1
7406,Student_7406,4,3,4,2,1,1,0,0,0,0,1
7407,Student_7407,2,3,4,1,0,1,0,1,1,0,1
7408,Student_7408,1,1,2,2,0,1,0,0,1,1,1
7409,Student_7409,5,4,5,1,0,1,0,0,1,0,1
7410,Student_7410,2,1,3,2,1,1,0,1,1,1,0
7411,Student_7411,2,2,4,1,0,1,0,1,0,1,1
7412,Student_7412,4,5,4,1,0,1,0,0,0,0,0
7413,Student_7413,3,3,1,1,1,1,1,1,0,1,1
7414,Student_7414,3,5,1,4,0,1,1,1,0,1,1
7415,Student_7415,2,3,2,3,1,0,1,0,0,1,0
7416,Student_7416,1,2,1,2,0,1,1,1,1,0,0
7417,Student_7417,5,3,1,3,1,1,0,0,0,1,0
7418,Student_7418,5,1,3,3,1,1,0,1,0,0,1
7419,Student_7419,1,5,5,3,1,1,1,0,1,1,1
7420,Student_7420,2,5,2,3,0,0,0,0,0,0,0
7421,Student_7421,5,2,3,2,1,1,0,1,1,0,0
7422,Student_7422,3,5,2,2,0,1,1,0,1,1,1
7423,Student_7423,1,2,5,3,0,1,1,0,0,1,1
7424,Student_7424,4,4,2,2,1,1,1,1,0,1,1
7425,Student_7425,2,1,1,2,0,1,0,0,0,1,0
7426,Student_7426,1,3,5,1,0,0,0,1,0,1,1
7427,Student_7427,5,3,3,2,0,1,1,1,1,0,1
7428,Student_7428,2,3,3,4,1,1,1,0,1,1,1
7429,Student_7429,3,4,4,3,0,1,1,1,1,0,0
7430,Student_7430,2,1,3,2,0,0,1,1,0,1,1
7431,Student_7431,2,5,4,3,0,0,0,0,1,1,0
7432,Student_7432,3,5,1,2,0,0,1,1,0,0,0
7433,Student_7433,3,1,3,3,0,0,0,0,1,0,1
7434,Student_7434,2,1,5,4,0,1,1,1,1,0,1
7435,Student_7435,3,3,4,2,1,1,0,0,0,0,1
7436,Student_7436,1,5,3,2,1,0,0,1,1,1,0
7437,Student_7437,3,1,1,4,1,0,1,0,0,1,1
7438,Student_7438,3,5,5,2,1,1,0,0,1,0,0
7439,Student_7439,2,1,5,3,0,0,1,1,1,0,0
7440,Student_7440,1,2,1,4,0,1,1,0,0,0,1
7441,Student_7441,4,3,3,1,0,0,1,0,1,0,1
7442,Student_7442,4,1,2,3,0,0,0,0,1,0,0
7443,Student_7443,5,4,3,2,1,0,1,1,1,1,1
7444,Student_7444,3,1,4,3,1,0,0,0,0,0,0
7445,Student_7445,3,2,4,4,0,0,1,1,0,0,1
7446,Student_7446,1,4,3,2,0,0,0,1,0,0,1
7447,Student_7447,4,4,4,2,0,1,1,1,0,1,1
7448,Student_7448,5,1,2,4,1,1,1,0,1,0,1
7449,Student_7449,1,2,2,1,1,1,0,1,1,1,1
7450,Student_7450,3,4,5,2,1,1,0,0,0,0,1
7451,Student_7451,4,3,4,2,0,0,0,1,0,0,1
7452,Student_7452,5,3,3,2,0,1,1,1,1,0,1
7453,Student_7453,2,5,5,1,0,0,0,1,0,0,0
7454,Student_7454,4,5,2,3,1,0,0,0,0,1,1
7455,Student_7455,5,2,5,1,1,0,0,1,0,0,0
7456,Student_7456,1,4,1,3,1,1,0,0,0,1,0
7457,Student_7457,2,3,4,2,0,0,1,0,1,1,0
7458,Student_7458,5,3,3,3,1,0,0,1,1,0,1
7459,Student_7459,5,2,2,3,0,0,0,1,0,0,1
7460,Student_7460,3,4,5,3,0,0,1,1,0,1,0
7461,Student_7461,4,2,3,3,0,1,1,0,1,0,1
7462,Student_7462,3,1,4,2,1,0,1,0,1,0,0
7463,Student_7463,2,3,3,4,1,1,0,0,0,1,1
7464,Student_7464,5,2,4,1,1,0,0,1,1,0,0
7465,Student_7465,3,2,4,3,1,1,0,0,1,1,1
7466,Student_7466,4,1,4,2,1,1,0,0,1,1,0
7467,Student_7467,2,5,5,2,1,1,0,0,1,0,0
7468,Student_7468,1,3,4,2,0,1,1,0,1,1,0
7469,Student_7469,3,2,3,2,1,1,0,1,1,0,1
7470,Student_7470,2,3,1,3,1,1,0,1,0,1,0
7471,Student_7471,1,5,3,1,0,1,0,1,1,1,0
7472,Student_7472,3,2,5,2,1,0,0,0,1,0,1
7473,Student_7473,2,1,4,1,1,0,0,0,0,0,1
7474,Student_7474,2,3,1,1,0,1,0,1,0,1,1
7475,Student_7475,3,1,5,1,1,1,1,1,0,1,0
7476,Student_7476,2,5,2,4,0,1,1,0,0,0,0
7477,Student_7477,5,5,2,2,0,0,1,0,0,1,1
7478,Student_7478,3,3,2,2,0,0,1,0,0,1,1
7479,Student_7479,2,5,1,2,1,0,1,1,0,0,1
7480,Student_7480,1,4,3,1,0,1,1,0,0,0,0
7481,Student_7481,1,3,1,2,1,1,0,0,0,1,1
7482,Student_7482,5,4,1,2,0,1,0,1,1,0,0
7483,Student_7483,3,5,1,1,1,0,1,0,0,1,1
7484,Student_7484,2,3,2,2,0,1,1,0,0,1,0
7485,Student_7485,2,4,3,3,1,1,0,1,1,1,1
7486,Student_7486,1,5,1,4,1,1,0,0,1,0,0
7487,Student_7487,5,2,3,3,1,0,1,0,0,0,0
7488,Student_7488,1,2,4,3,1,1,1,0,0,0,0
7489,Student_7489,1,1,1,3,1,1,1,1,1,1,1
7490,Student_7490,5,2,1,1,1,0,0,1,0,1,0
7491,Student_7491,3,4,1,2,1,0,1,0,0,1,1
7492,Student_7492,2,2,4,3,1,0,1,0,0,0,0
7493,Student_7493,3,3,4,3,1,0,1,0,0,1,0
7494,Student_7494,4,3,2,2,0,1,1,1,0,1,0
7495,Student_7495,4,3,5,1,0,1,0,0,0,1,1
7496,Student_7496,4,2,3,3,0,1,1,1,0,1,0
7497,Student_7497,5,2,5,2,0,0,0,0,0,1,0
7498,Student_7498,1,1,1,2,0,0,0,1,1,1,1
7499,Student_7499,3,5,1,4,1,0,1,1,1,0,1
7500,Student_7500,2,1,2,3,0,0,1,0,0,0,0
7501,Student_7501,4,4,5,3,0,1,0,1,0,0,0
7502,Student_7502,3,3,1,4,0,1,0,0,0,1,0
7503,Student_7503,4,2,5,2,0,0,0,1,0,0,0
7504,Student_7504,4,5,2,2,1,1,0,0,0,1,0
7505,Student_7505,2,5,5,3,1,1,0,1,0,1,1
7506,Student_7506,5,2,3,3,0,0,1,1,1,0,0
7507,Student_7507,1,1,2,4,0,1,1,1,1,1,1
7508,Student_7508,5,5,5,3,0,1,1,1,1,1,0
7509,Student_7509,3,1,1,3,0,1,0,0,0,1,1
7510,Student_7510,5,2,4,1,1,0,0,1,0,0,0
7511,Student_7511,3,1,4,4,1,0,0,1,0,1,1
7512,Student_7512,3,3,2,2,1,0,0,1,1,1,1
7513,Student_7513,1,2,4,3,0,0,1,1,1,0,1
7514,Student_7514,2,2,3,2,1,1,1,1,1,1,1
7515,Student_7515,1,5,2,3,0,0,0,0,0,0,1
7516,Student_7516,5,5,1,1,1,1,0,0,1,1,1
7517,Student_7517,3,5,1,4,1,1,1,0,1,0,0
7518,Student_7518,4,3,2,4,0,0,1,1,1,0,0
7519,Student_7519,4,3,4,2,1,0,1,0,1,0,0
7520,Student_7520,3,4,4,1,1,0,0,0,0,1,1
7521,Student_7521,1,2,1,2,0,0,1,1,0,1,0
7522,Student_7522,2,5,3,1,1,1,0,0,0,1,0
7523,Student_7523,1,2,4,3,1,1,1,1,1,1,0
7524,Student_7524,3,1,3,3,0,1,1,0,1,0,0
7525,Student_7525,3,3,4,1,1,0,1,0,1,0,1
7526,Student_7526,2,4,2,3,0,0,0,0,0,0,0
7527,Student_7527,5,1,5,4,0,0,0,0,0,1,0
7528,Student_7528,5,2,1,1,0,0,1,1,0,1,1
7529,Student_7529,2,3,2,1,0,1,0,0,0,0,0
7530,Student_7530,5,5,4,2,0,0,1,1,1,0,1
7531,Student_7531,4,1,1,1,0,1,0,1,1,0,0
7532,Student_7532,5,3,5,2,0,1,1,0,0,0,1
7533,Student_7533,5,2,5,1,0,1,0,1,1,0,0
7534,Student_7534,5,2,4,4,0,0,0,1,0,0,0
7535,Student_7535,4,1,1,4,0,0,1,1,0,0,0
7536,Student_7536,5,1,4,4,0,1,1,1,0,0,0
7537,Student_7537,4,1,5,2,0,0,0,0,0,1,1
7538,Student_7538,2,4,2,2,0,0,1,1,0,0,0
7539,Student_7539,1,5,2,3,1,0,1,1,0,0,0
7540,Student_7540,2,3,3,2,0,1,1,0,1,1,0
7541,Student_7541,1,2,5,2,0,1,1,1,0,1,1
7542,Student_7542,2,2,5,4,0,1,0,1,1,1,1
